,subject,session,run
1152,3,session_T,run_0
1153,3,session_T,run_0
1154,3,session_T,run_0
1155,3,session_T,run_0
1156,3,session_T,run_0
1157,3,session_T,run_0
1158,3,session_T,run_0
1159,3,session_T,run_0
1160,3,session_T,run_0
1161,3,session_T,run_0
1162,3,session_T,run_0
1163,3,session_T,run_0
1164,3,session_T,run_0
1165,3,session_T,run_0
1166,3,session_T,run_0
1167,3,session_T,run_0
1168,3,session_T,run_0
1169,3,session_T,run_0
1170,3,session_T,run_0
1171,3,session_T,run_0
1172,3,session_T,run_0
1173,3,session_T,run_0
1174,3,session_T,run_0
1175,3,session_T,run_0
1176,3,session_T,run_0
1177,3,session_T,run_0
1178,3,session_T,run_0
1179,3,session_T,run_0
1180,3,session_T,run_0
1181,3,session_T,run_0
1182,3,session_T,run_0
1183,3,session_T,run_0
1184,3,session_T,run_0
1185,3,session_T,run_0
1186,3,session_T,run_0
1187,3,session_T,run_0
1188,3,session_T,run_0
1189,3,session_T,run_0
1190,3,session_T,run_0
1191,3,session_T,run_0
1192,3,session_T,run_0
1193,3,session_T,run_0
1194,3,session_T,run_0
1195,3,session_T,run_0
1196,3,session_T,run_0
1197,3,session_T,run_0
1198,3,session_T,run_0
1199,3,session_T,run_0
1200,3,session_T,run_1
1201,3,session_T,run_1
1202,3,session_T,run_1
1203,3,session_T,run_1
1204,3,session_T,run_1
1205,3,session_T,run_1
1206,3,session_T,run_1
1207,3,session_T,run_1
1208,3,session_T,run_1
1209,3,session_T,run_1
1210,3,session_T,run_1
1211,3,session_T,run_1
1212,3,session_T,run_1
1213,3,session_T,run_1
1214,3,session_T,run_1
1215,3,session_T,run_1
1216,3,session_T,run_1
1217,3,session_T,run_1
1218,3,session_T,run_1
1219,3,session_T,run_1
1220,3,session_T,run_1
1221,3,session_T,run_1
1222,3,session_T,run_1
1223,3,session_T,run_1
1224,3,session_T,run_1
1225,3,session_T,run_1
1226,3,session_T,run_1
1227,3,session_T,run_1
1228,3,session_T,run_1
1229,3,session_T,run_1
1230,3,session_T,run_1
1231,3,session_T,run_1
1232,3,session_T,run_1
1233,3,session_T,run_1
1234,3,session_T,run_1
1235,3,session_T,run_1
1236,3,session_T,run_1
1237,3,session_T,run_1
1238,3,session_T,run_1
1239,3,session_T,run_1
1240,3,session_T,run_1
1241,3,session_T,run_1
1242,3,session_T,run_1
1243,3,session_T,run_1
1244,3,session_T,run_1
1245,3,session_T,run_1
1246,3,session_T,run_1
1247,3,session_T,run_1
1248,3,session_T,run_2
1249,3,session_T,run_2
1250,3,session_T,run_2
1251,3,session_T,run_2
1252,3,session_T,run_2
1253,3,session_T,run_2
1254,3,session_T,run_2
1255,3,session_T,run_2
1256,3,session_T,run_2
1257,3,session_T,run_2
1258,3,session_T,run_2
1259,3,session_T,run_2
1260,3,session_T,run_2
1261,3,session_T,run_2
1262,3,session_T,run_2
1263,3,session_T,run_2
1264,3,session_T,run_2
1265,3,session_T,run_2
1266,3,session_T,run_2
1267,3,session_T,run_2
1268,3,session_T,run_2
1269,3,session_T,run_2
1270,3,session_T,run_2
1271,3,session_T,run_2
1272,3,session_T,run_2
1273,3,session_T,run_2
1274,3,session_T,run_2
1275,3,session_T,run_2
1276,3,session_T,run_2
1277,3,session_T,run_2
1278,3,session_T,run_2
1279,3,session_T,run_2
1280,3,session_T,run_2
1281,3,session_T,run_2
1282,3,session_T,run_2
1283,3,session_T,run_2
1284,3,session_T,run_2
1285,3,session_T,run_2
1286,3,session_T,run_2
1287,3,session_T,run_2
1288,3,session_T,run_2
1289,3,session_T,run_2
1290,3,session_T,run_2
1291,3,session_T,run_2
1292,3,session_T,run_2
1293,3,session_T,run_2
1294,3,session_T,run_2
1295,3,session_T,run_2
1296,3,session_T,run_3
1297,3,session_T,run_3
1298,3,session_T,run_3
1299,3,session_T,run_3
1300,3,session_T,run_3
1301,3,session_T,run_3
1302,3,session_T,run_3
1303,3,session_T,run_3
1304,3,session_T,run_3
1305,3,session_T,run_3
1306,3,session_T,run_3
1307,3,session_T,run_3
1308,3,session_T,run_3
1309,3,session_T,run_3
1310,3,session_T,run_3
1311,3,session_T,run_3
1312,3,session_T,run_3
1313,3,session_T,run_3
1314,3,session_T,run_3
1315,3,session_T,run_3
1316,3,session_T,run_3
1317,3,session_T,run_3
1318,3,session_T,run_3
1319,3,session_T,run_3
1320,3,session_T,run_3
1321,3,session_T,run_3
1322,3,session_T,run_3
1323,3,session_T,run_3
1324,3,session_T,run_3
1325,3,session_T,run_3
1326,3,session_T,run_3
1327,3,session_T,run_3
1328,3,session_T,run_3
1329,3,session_T,run_3
1330,3,session_T,run_3
1331,3,session_T,run_3
1332,3,session_T,run_3
1333,3,session_T,run_3
1334,3,session_T,run_3
1335,3,session_T,run_3
1336,3,session_T,run_3
1337,3,session_T,run_3
1338,3,session_T,run_3
1339,3,session_T,run_3
1340,3,session_T,run_3
1341,3,session_T,run_3
1342,3,session_T,run_3
1343,3,session_T,run_3
1344,3,session_T,run_4
1345,3,session_T,run_4
1346,3,session_T,run_4
1347,3,session_T,run_4
1348,3,session_T,run_4
1349,3,session_T,run_4
1350,3,session_T,run_4
1351,3,session_T,run_4
1352,3,session_T,run_4
1353,3,session_T,run_4
1354,3,session_T,run_4
1355,3,session_T,run_4
1356,3,session_T,run_4
1357,3,session_T,run_4
1358,3,session_T,run_4
1359,3,session_T,run_4
1360,3,session_T,run_4
1361,3,session_T,run_4
1362,3,session_T,run_4
1363,3,session_T,run_4
1364,3,session_T,run_4
1365,3,session_T,run_4
1366,3,session_T,run_4
1367,3,session_T,run_4
1368,3,session_T,run_4
1369,3,session_T,run_4
1370,3,session_T,run_4
1371,3,session_T,run_4
1372,3,session_T,run_4
1373,3,session_T,run_4
1374,3,session_T,run_4
1375,3,session_T,run_4
1376,3,session_T,run_4
1377,3,session_T,run_4
1378,3,session_T,run_4
1379,3,session_T,run_4
1380,3,session_T,run_4
1381,3,session_T,run_4
1382,3,session_T,run_4
1383,3,session_T,run_4
1384,3,session_T,run_4
1385,3,session_T,run_4
1386,3,session_T,run_4
1387,3,session_T,run_4
1388,3,session_T,run_4
1389,3,session_T,run_4
1390,3,session_T,run_4
1391,3,session_T,run_4
1392,3,session_T,run_5
1393,3,session_T,run_5
1394,3,session_T,run_5
1395,3,session_T,run_5
1396,3,session_T,run_5
1397,3,session_T,run_5
1398,3,session_T,run_5
1399,3,session_T,run_5
1400,3,session_T,run_5
1401,3,session_T,run_5
1402,3,session_T,run_5
1403,3,session_T,run_5
1404,3,session_T,run_5
1405,3,session_T,run_5
1406,3,session_T,run_5
1407,3,session_T,run_5
1408,3,session_T,run_5
1409,3,session_T,run_5
1410,3,session_T,run_5
1411,3,session_T,run_5
1412,3,session_T,run_5
1413,3,session_T,run_5
1414,3,session_T,run_5
1415,3,session_T,run_5
1416,3,session_T,run_5
1417,3,session_T,run_5
1418,3,session_T,run_5
1419,3,session_T,run_5
1420,3,session_T,run_5
1421,3,session_T,run_5
1422,3,session_T,run_5
1423,3,session_T,run_5
1424,3,session_T,run_5
1425,3,session_T,run_5
1426,3,session_T,run_5
1427,3,session_T,run_5
1428,3,session_T,run_5
1429,3,session_T,run_5
1430,3,session_T,run_5
1431,3,session_T,run_5
1432,3,session_T,run_5
1433,3,session_T,run_5
1434,3,session_T,run_5
1435,3,session_T,run_5
1436,3,session_T,run_5
1437,3,session_T,run_5
1438,3,session_T,run_5
1439,3,session_T,run_5
1440,3,session_E,run_0
1441,3,session_E,run_0
1442,3,session_E,run_0
1443,3,session_E,run_0
1444,3,session_E,run_0
1445,3,session_E,run_0
1446,3,session_E,run_0
1447,3,session_E,run_0
1448,3,session_E,run_0
1449,3,session_E,run_0
1450,3,session_E,run_0
1451,3,session_E,run_0
1452,3,session_E,run_0
1453,3,session_E,run_0
1454,3,session_E,run_0
1455,3,session_E,run_0
1456,3,session_E,run_0
1457,3,session_E,run_0
1458,3,session_E,run_0
1459,3,session_E,run_0
1460,3,session_E,run_0
1461,3,session_E,run_0
1462,3,session_E,run_0
1463,3,session_E,run_0
1464,3,session_E,run_0
1465,3,session_E,run_0
1466,3,session_E,run_0
1467,3,session_E,run_0
1468,3,session_E,run_0
1469,3,session_E,run_0
1470,3,session_E,run_0
1471,3,session_E,run_0
1472,3,session_E,run_0
1473,3,session_E,run_0
1474,3,session_E,run_0
1475,3,session_E,run_0
1476,3,session_E,run_0
1477,3,session_E,run_0
1478,3,session_E,run_0
1479,3,session_E,run_0
1480,3,session_E,run_0
1481,3,session_E,run_0
1482,3,session_E,run_0
1483,3,session_E,run_0
1484,3,session_E,run_0
1485,3,session_E,run_0
1486,3,session_E,run_0
1487,3,session_E,run_0
1488,3,session_E,run_1
1489,3,session_E,run_1
1490,3,session_E,run_1
1491,3,session_E,run_1
1492,3,session_E,run_1
1493,3,session_E,run_1
1494,3,session_E,run_1
1495,3,session_E,run_1
1496,3,session_E,run_1
1497,3,session_E,run_1
1498,3,session_E,run_1
1499,3,session_E,run_1
1500,3,session_E,run_1
1501,3,session_E,run_1
1502,3,session_E,run_1
1503,3,session_E,run_1
1504,3,session_E,run_1
1505,3,session_E,run_1
1506,3,session_E,run_1
1507,3,session_E,run_1
1508,3,session_E,run_1
1509,3,session_E,run_1
1510,3,session_E,run_1
1511,3,session_E,run_1
1512,3,session_E,run_1
1513,3,session_E,run_1
1514,3,session_E,run_1
1515,3,session_E,run_1
1516,3,session_E,run_1
1517,3,session_E,run_1
1518,3,session_E,run_1
1519,3,session_E,run_1
1520,3,session_E,run_1
1521,3,session_E,run_1
1522,3,session_E,run_1
1523,3,session_E,run_1
1524,3,session_E,run_1
1525,3,session_E,run_1
1526,3,session_E,run_1
1527,3,session_E,run_1
1528,3,session_E,run_1
1529,3,session_E,run_1
1530,3,session_E,run_1
1531,3,session_E,run_1
1532,3,session_E,run_1
1533,3,session_E,run_1
1534,3,session_E,run_1
1535,3,session_E,run_1
1536,3,session_E,run_2
1537,3,session_E,run_2
1538,3,session_E,run_2
1539,3,session_E,run_2
1540,3,session_E,run_2
1541,3,session_E,run_2
1542,3,session_E,run_2
1543,3,session_E,run_2
1544,3,session_E,run_2
1545,3,session_E,run_2
1546,3,session_E,run_2
1547,3,session_E,run_2
1548,3,session_E,run_2
1549,3,session_E,run_2
1550,3,session_E,run_2
1551,3,session_E,run_2
1552,3,session_E,run_2
1553,3,session_E,run_2
1554,3,session_E,run_2
1555,3,session_E,run_2
1556,3,session_E,run_2
1557,3,session_E,run_2
1558,3,session_E,run_2
1559,3,session_E,run_2
1560,3,session_E,run_2
1561,3,session_E,run_2
1562,3,session_E,run_2
1563,3,session_E,run_2
1564,3,session_E,run_2
1565,3,session_E,run_2
1566,3,session_E,run_2
1567,3,session_E,run_2
1568,3,session_E,run_2
1569,3,session_E,run_2
1570,3,session_E,run_2
1571,3,session_E,run_2
1572,3,session_E,run_2
1573,3,session_E,run_2
1574,3,session_E,run_2
1575,3,session_E,run_2
1576,3,session_E,run_2
1577,3,session_E,run_2
1578,3,session_E,run_2
1579,3,session_E,run_2
1580,3,session_E,run_2
1581,3,session_E,run_2
1582,3,session_E,run_2
1583,3,session_E,run_2
1584,3,session_E,run_3
1585,3,session_E,run_3
1586,3,session_E,run_3
1587,3,session_E,run_3
1588,3,session_E,run_3
1589,3,session_E,run_3
1590,3,session_E,run_3
1591,3,session_E,run_3
1592,3,session_E,run_3
1593,3,session_E,run_3
1594,3,session_E,run_3
1595,3,session_E,run_3
1596,3,session_E,run_3
1597,3,session_E,run_3
1598,3,session_E,run_3
1599,3,session_E,run_3
1600,3,session_E,run_3
1601,3,session_E,run_3
1602,3,session_E,run_3
1603,3,session_E,run_3
1604,3,session_E,run_3
1605,3,session_E,run_3
1606,3,session_E,run_3
1607,3,session_E,run_3
1608,3,session_E,run_3
1609,3,session_E,run_3
1610,3,session_E,run_3
1611,3,session_E,run_3
1612,3,session_E,run_3
1613,3,session_E,run_3
1614,3,session_E,run_3
1615,3,session_E,run_3
1616,3,session_E,run_3
1617,3,session_E,run_3
1618,3,session_E,run_3
1619,3,session_E,run_3
1620,3,session_E,run_3
1621,3,session_E,run_3
1622,3,session_E,run_3
1623,3,session_E,run_3
1624,3,session_E,run_3
1625,3,session_E,run_3
1626,3,session_E,run_3
1627,3,session_E,run_3
1628,3,session_E,run_3
1629,3,session_E,run_3
1630,3,session_E,run_3
1631,3,session_E,run_3
1632,3,session_E,run_4
1633,3,session_E,run_4
1634,3,session_E,run_4
1635,3,session_E,run_4
1636,3,session_E,run_4
1637,3,session_E,run_4
1638,3,session_E,run_4
1639,3,session_E,run_4
1640,3,session_E,run_4
1641,3,session_E,run_4
1642,3,session_E,run_4
1643,3,session_E,run_4
1644,3,session_E,run_4
1645,3,session_E,run_4
1646,3,session_E,run_4
1647,3,session_E,run_4
1648,3,session_E,run_4
1649,3,session_E,run_4
1650,3,session_E,run_4
1651,3,session_E,run_4
1652,3,session_E,run_4
1653,3,session_E,run_4
1654,3,session_E,run_4
1655,3,session_E,run_4
1656,3,session_E,run_4
1657,3,session_E,run_4
1658,3,session_E,run_4
1659,3,session_E,run_4
1660,3,session_E,run_4
1661,3,session_E,run_4
1662,3,session_E,run_4
1663,3,session_E,run_4
1664,3,session_E,run_4
1665,3,session_E,run_4
1666,3,session_E,run_4
1667,3,session_E,run_4
1668,3,session_E,run_4
1669,3,session_E,run_4
1670,3,session_E,run_4
1671,3,session_E,run_4
1672,3,session_E,run_4
1673,3,session_E,run_4
1674,3,session_E,run_4
1675,3,session_E,run_4
1676,3,session_E,run_4
1677,3,session_E,run_4
1678,3,session_E,run_4
1679,3,session_E,run_4
1680,3,session_E,run_5
1681,3,session_E,run_5
1682,3,session_E,run_5
1683,3,session_E,run_5
1684,3,session_E,run_5
1685,3,session_E,run_5
1686,3,session_E,run_5
1687,3,session_E,run_5
1688,3,session_E,run_5
1689,3,session_E,run_5
1690,3,session_E,run_5
1691,3,session_E,run_5
1692,3,session_E,run_5
1693,3,session_E,run_5
1694,3,session_E,run_5
1695,3,session_E,run_5
1696,3,session_E,run_5
1697,3,session_E,run_5
1698,3,session_E,run_5
1699,3,session_E,run_5
1700,3,session_E,run_5
1701,3,session_E,run_5
1702,3,session_E,run_5
1703,3,session_E,run_5
1704,3,session_E,run_5
1705,3,session_E,run_5
1706,3,session_E,run_5
1707,3,session_E,run_5
1708,3,session_E,run_5
1709,3,session_E,run_5
1710,3,session_E,run_5
1711,3,session_E,run_5
1712,3,session_E,run_5
1713,3,session_E,run_5
1714,3,session_E,run_5
1715,3,session_E,run_5
1716,3,session_E,run_5
1717,3,session_E,run_5
1718,3,session_E,run_5
1719,3,session_E,run_5
1720,3,session_E,run_5
1721,3,session_E,run_5
1722,3,session_E,run_5
1723,3,session_E,run_5
1724,3,session_E,run_5
1725,3,session_E,run_5
1726,3,session_E,run_5
1727,3,session_E,run_5
1728,4,session_T,run_0
1729,4,session_T,run_0
1730,4,session_T,run_0
1731,4,session_T,run_0
1732,4,session_T,run_0
1733,4,session_T,run_0
1734,4,session_T,run_0
1735,4,session_T,run_0
1736,4,session_T,run_0
1737,4,session_T,run_0
1738,4,session_T,run_0
1739,4,session_T,run_0
1740,4,session_T,run_0
1741,4,session_T,run_0
1742,4,session_T,run_0
1743,4,session_T,run_0
1744,4,session_T,run_0
1745,4,session_T,run_0
1746,4,session_T,run_0
1747,4,session_T,run_0
1748,4,session_T,run_0
1749,4,session_T,run_0
1750,4,session_T,run_0
1751,4,session_T,run_0
1752,4,session_T,run_0
1753,4,session_T,run_0
1754,4,session_T,run_0
1755,4,session_T,run_0
1756,4,session_T,run_0
1757,4,session_T,run_0
1758,4,session_T,run_0
1759,4,session_T,run_0
1760,4,session_T,run_0
1761,4,session_T,run_0
1762,4,session_T,run_0
1763,4,session_T,run_0
1764,4,session_T,run_0
1765,4,session_T,run_0
1766,4,session_T,run_0
1767,4,session_T,run_0
1768,4,session_T,run_0
1769,4,session_T,run_0
1770,4,session_T,run_0
1771,4,session_T,run_0
1772,4,session_T,run_0
1773,4,session_T,run_0
1774,4,session_T,run_0
1775,4,session_T,run_0
1776,4,session_T,run_1
1777,4,session_T,run_1
1778,4,session_T,run_1
1779,4,session_T,run_1
1780,4,session_T,run_1
1781,4,session_T,run_1
1782,4,session_T,run_1
1783,4,session_T,run_1
1784,4,session_T,run_1
1785,4,session_T,run_1
1786,4,session_T,run_1
1787,4,session_T,run_1
1788,4,session_T,run_1
1789,4,session_T,run_1
1790,4,session_T,run_1
1791,4,session_T,run_1
1792,4,session_T,run_1
1793,4,session_T,run_1
1794,4,session_T,run_1
1795,4,session_T,run_1
1796,4,session_T,run_1
1797,4,session_T,run_1
1798,4,session_T,run_1
1799,4,session_T,run_1
1800,4,session_T,run_1
1801,4,session_T,run_1
1802,4,session_T,run_1
1803,4,session_T,run_1
1804,4,session_T,run_1
1805,4,session_T,run_1
1806,4,session_T,run_1
1807,4,session_T,run_1
1808,4,session_T,run_1
1809,4,session_T,run_1
1810,4,session_T,run_1
1811,4,session_T,run_1
1812,4,session_T,run_1
1813,4,session_T,run_1
1814,4,session_T,run_1
1815,4,session_T,run_1
1816,4,session_T,run_1
1817,4,session_T,run_1
1818,4,session_T,run_1
1819,4,session_T,run_1
1820,4,session_T,run_1
1821,4,session_T,run_1
1822,4,session_T,run_1
1823,4,session_T,run_1
1824,4,session_T,run_2
1825,4,session_T,run_2
1826,4,session_T,run_2
1827,4,session_T,run_2
1828,4,session_T,run_2
1829,4,session_T,run_2
1830,4,session_T,run_2
1831,4,session_T,run_2
1832,4,session_T,run_2
1833,4,session_T,run_2
1834,4,session_T,run_2
1835,4,session_T,run_2
1836,4,session_T,run_2
1837,4,session_T,run_2
1838,4,session_T,run_2
1839,4,session_T,run_2
1840,4,session_T,run_2
1841,4,session_T,run_2
1842,4,session_T,run_2
1843,4,session_T,run_2
1844,4,session_T,run_2
1845,4,session_T,run_2
1846,4,session_T,run_2
1847,4,session_T,run_2
1848,4,session_T,run_2
1849,4,session_T,run_2
1850,4,session_T,run_2
1851,4,session_T,run_2
1852,4,session_T,run_2
1853,4,session_T,run_2
1854,4,session_T,run_2
1855,4,session_T,run_2
1856,4,session_T,run_2
1857,4,session_T,run_2
1858,4,session_T,run_2
1859,4,session_T,run_2
1860,4,session_T,run_2
1861,4,session_T,run_2
1862,4,session_T,run_2
1863,4,session_T,run_2
1864,4,session_T,run_2
1865,4,session_T,run_2
1866,4,session_T,run_2
1867,4,session_T,run_2
1868,4,session_T,run_2
1869,4,session_T,run_2
1870,4,session_T,run_2
1871,4,session_T,run_2
1872,4,session_T,run_3
1873,4,session_T,run_3
1874,4,session_T,run_3
1875,4,session_T,run_3
1876,4,session_T,run_3
1877,4,session_T,run_3
1878,4,session_T,run_3
1879,4,session_T,run_3
1880,4,session_T,run_3
1881,4,session_T,run_3
1882,4,session_T,run_3
1883,4,session_T,run_3
1884,4,session_T,run_3
1885,4,session_T,run_3
1886,4,session_T,run_3
1887,4,session_T,run_3
1888,4,session_T,run_3
1889,4,session_T,run_3
1890,4,session_T,run_3
1891,4,session_T,run_3
1892,4,session_T,run_3
1893,4,session_T,run_3
1894,4,session_T,run_3
1895,4,session_T,run_3
1896,4,session_T,run_3
1897,4,session_T,run_3
1898,4,session_T,run_3
1899,4,session_T,run_3
1900,4,session_T,run_3
1901,4,session_T,run_3
1902,4,session_T,run_3
1903,4,session_T,run_3
1904,4,session_T,run_3
1905,4,session_T,run_3
1906,4,session_T,run_3
1907,4,session_T,run_3
1908,4,session_T,run_3
1909,4,session_T,run_3
1910,4,session_T,run_3
1911,4,session_T,run_3
1912,4,session_T,run_3
1913,4,session_T,run_3
1914,4,session_T,run_3
1915,4,session_T,run_3
1916,4,session_T,run_3
1917,4,session_T,run_3
1918,4,session_T,run_3
1919,4,session_T,run_3
1920,4,session_T,run_4
1921,4,session_T,run_4
1922,4,session_T,run_4
1923,4,session_T,run_4
1924,4,session_T,run_4
1925,4,session_T,run_4
1926,4,session_T,run_4
1927,4,session_T,run_4
1928,4,session_T,run_4
1929,4,session_T,run_4
1930,4,session_T,run_4
1931,4,session_T,run_4
1932,4,session_T,run_4
1933,4,session_T,run_4
1934,4,session_T,run_4
1935,4,session_T,run_4
1936,4,session_T,run_4
1937,4,session_T,run_4
1938,4,session_T,run_4
1939,4,session_T,run_4
1940,4,session_T,run_4
1941,4,session_T,run_4
1942,4,session_T,run_4
1943,4,session_T,run_4
1944,4,session_T,run_4
1945,4,session_T,run_4
1946,4,session_T,run_4
1947,4,session_T,run_4
1948,4,session_T,run_4
1949,4,session_T,run_4
1950,4,session_T,run_4
1951,4,session_T,run_4
1952,4,session_T,run_4
1953,4,session_T,run_4
1954,4,session_T,run_4
1955,4,session_T,run_4
1956,4,session_T,run_4
1957,4,session_T,run_4
1958,4,session_T,run_4
1959,4,session_T,run_4
1960,4,session_T,run_4
1961,4,session_T,run_4
1962,4,session_T,run_4
1963,4,session_T,run_4
1964,4,session_T,run_4
1965,4,session_T,run_4
1966,4,session_T,run_4
1967,4,session_T,run_4
1968,4,session_T,run_5
1969,4,session_T,run_5
1970,4,session_T,run_5
1971,4,session_T,run_5
1972,4,session_T,run_5
1973,4,session_T,run_5
1974,4,session_T,run_5
1975,4,session_T,run_5
1976,4,session_T,run_5
1977,4,session_T,run_5
1978,4,session_T,run_5
1979,4,session_T,run_5
1980,4,session_T,run_5
1981,4,session_T,run_5
1982,4,session_T,run_5
1983,4,session_T,run_5
1984,4,session_T,run_5
1985,4,session_T,run_5
1986,4,session_T,run_5
1987,4,session_T,run_5
1988,4,session_T,run_5
1989,4,session_T,run_5
1990,4,session_T,run_5
1991,4,session_T,run_5
1992,4,session_T,run_5
1993,4,session_T,run_5
1994,4,session_T,run_5
1995,4,session_T,run_5
1996,4,session_T,run_5
1997,4,session_T,run_5
1998,4,session_T,run_5
1999,4,session_T,run_5
2000,4,session_T,run_5
2001,4,session_T,run_5
2002,4,session_T,run_5
2003,4,session_T,run_5
2004,4,session_T,run_5
2005,4,session_T,run_5
2006,4,session_T,run_5
2007,4,session_T,run_5
2008,4,session_T,run_5
2009,4,session_T,run_5
2010,4,session_T,run_5
2011,4,session_T,run_5
2012,4,session_T,run_5
2013,4,session_T,run_5
2014,4,session_T,run_5
2015,4,session_T,run_5
2016,4,session_E,run_0
2017,4,session_E,run_0
2018,4,session_E,run_0
2019,4,session_E,run_0
2020,4,session_E,run_0
2021,4,session_E,run_0
2022,4,session_E,run_0
2023,4,session_E,run_0
2024,4,session_E,run_0
2025,4,session_E,run_0
2026,4,session_E,run_0
2027,4,session_E,run_0
2028,4,session_E,run_0
2029,4,session_E,run_0
2030,4,session_E,run_0
2031,4,session_E,run_0
2032,4,session_E,run_0
2033,4,session_E,run_0
2034,4,session_E,run_0
2035,4,session_E,run_0
2036,4,session_E,run_0
2037,4,session_E,run_0
2038,4,session_E,run_0
2039,4,session_E,run_0
2040,4,session_E,run_0
2041,4,session_E,run_0
2042,4,session_E,run_0
2043,4,session_E,run_0
2044,4,session_E,run_0
2045,4,session_E,run_0
2046,4,session_E,run_0
2047,4,session_E,run_0
2048,4,session_E,run_0
2049,4,session_E,run_0
2050,4,session_E,run_0
2051,4,session_E,run_0
2052,4,session_E,run_0
2053,4,session_E,run_0
2054,4,session_E,run_0
2055,4,session_E,run_0
2056,4,session_E,run_0
2057,4,session_E,run_0
2058,4,session_E,run_0
2059,4,session_E,run_0
2060,4,session_E,run_0
2061,4,session_E,run_0
2062,4,session_E,run_0
2063,4,session_E,run_0
2064,4,session_E,run_1
2065,4,session_E,run_1
2066,4,session_E,run_1
2067,4,session_E,run_1
2068,4,session_E,run_1
2069,4,session_E,run_1
2070,4,session_E,run_1
2071,4,session_E,run_1
2072,4,session_E,run_1
2073,4,session_E,run_1
2074,4,session_E,run_1
2075,4,session_E,run_1
2076,4,session_E,run_1
2077,4,session_E,run_1
2078,4,session_E,run_1
2079,4,session_E,run_1
2080,4,session_E,run_1
2081,4,session_E,run_1
2082,4,session_E,run_1
2083,4,session_E,run_1
2084,4,session_E,run_1
2085,4,session_E,run_1
2086,4,session_E,run_1
2087,4,session_E,run_1
2088,4,session_E,run_1
2089,4,session_E,run_1
2090,4,session_E,run_1
2091,4,session_E,run_1
2092,4,session_E,run_1
2093,4,session_E,run_1
2094,4,session_E,run_1
2095,4,session_E,run_1
2096,4,session_E,run_1
2097,4,session_E,run_1
2098,4,session_E,run_1
2099,4,session_E,run_1
2100,4,session_E,run_1
2101,4,session_E,run_1
2102,4,session_E,run_1
2103,4,session_E,run_1
2104,4,session_E,run_1
2105,4,session_E,run_1
2106,4,session_E,run_1
2107,4,session_E,run_1
2108,4,session_E,run_1
2109,4,session_E,run_1
2110,4,session_E,run_1
2111,4,session_E,run_1
2112,4,session_E,run_2
2113,4,session_E,run_2
2114,4,session_E,run_2
2115,4,session_E,run_2
2116,4,session_E,run_2
2117,4,session_E,run_2
2118,4,session_E,run_2
2119,4,session_E,run_2
2120,4,session_E,run_2
2121,4,session_E,run_2
2122,4,session_E,run_2
2123,4,session_E,run_2
2124,4,session_E,run_2
2125,4,session_E,run_2
2126,4,session_E,run_2
2127,4,session_E,run_2
2128,4,session_E,run_2
2129,4,session_E,run_2
2130,4,session_E,run_2
2131,4,session_E,run_2
2132,4,session_E,run_2
2133,4,session_E,run_2
2134,4,session_E,run_2
2135,4,session_E,run_2
2136,4,session_E,run_2
2137,4,session_E,run_2
2138,4,session_E,run_2
2139,4,session_E,run_2
2140,4,session_E,run_2
2141,4,session_E,run_2
2142,4,session_E,run_2
2143,4,session_E,run_2
2144,4,session_E,run_2
2145,4,session_E,run_2
2146,4,session_E,run_2
2147,4,session_E,run_2
2148,4,session_E,run_2
2149,4,session_E,run_2
2150,4,session_E,run_2
2151,4,session_E,run_2
2152,4,session_E,run_2
2153,4,session_E,run_2
2154,4,session_E,run_2
2155,4,session_E,run_2
2156,4,session_E,run_2
2157,4,session_E,run_2
2158,4,session_E,run_2
2159,4,session_E,run_2
2160,4,session_E,run_3
2161,4,session_E,run_3
2162,4,session_E,run_3
2163,4,session_E,run_3
2164,4,session_E,run_3
2165,4,session_E,run_3
2166,4,session_E,run_3
2167,4,session_E,run_3
2168,4,session_E,run_3
2169,4,session_E,run_3
2170,4,session_E,run_3
2171,4,session_E,run_3
2172,4,session_E,run_3
2173,4,session_E,run_3
2174,4,session_E,run_3
2175,4,session_E,run_3
2176,4,session_E,run_3
2177,4,session_E,run_3
2178,4,session_E,run_3
2179,4,session_E,run_3
2180,4,session_E,run_3
2181,4,session_E,run_3
2182,4,session_E,run_3
2183,4,session_E,run_3
2184,4,session_E,run_3
2185,4,session_E,run_3
2186,4,session_E,run_3
2187,4,session_E,run_3
2188,4,session_E,run_3
2189,4,session_E,run_3
2190,4,session_E,run_3
2191,4,session_E,run_3
2192,4,session_E,run_3
2193,4,session_E,run_3
2194,4,session_E,run_3
2195,4,session_E,run_3
2196,4,session_E,run_3
2197,4,session_E,run_3
2198,4,session_E,run_3
2199,4,session_E,run_3
2200,4,session_E,run_3
2201,4,session_E,run_3
2202,4,session_E,run_3
2203,4,session_E,run_3
2204,4,session_E,run_3
2205,4,session_E,run_3
2206,4,session_E,run_3
2207,4,session_E,run_3
2208,4,session_E,run_4
2209,4,session_E,run_4
2210,4,session_E,run_4
2211,4,session_E,run_4
2212,4,session_E,run_4
2213,4,session_E,run_4
2214,4,session_E,run_4
2215,4,session_E,run_4
2216,4,session_E,run_4
2217,4,session_E,run_4
2218,4,session_E,run_4
2219,4,session_E,run_4
2220,4,session_E,run_4
2221,4,session_E,run_4
2222,4,session_E,run_4
2223,4,session_E,run_4
2224,4,session_E,run_4
2225,4,session_E,run_4
2226,4,session_E,run_4
2227,4,session_E,run_4
